alsoba_brat.c,alsoba,0.803846153846,0.810143042913,0.025641025641,4.0,0.0,0.0,0.0,0.0,17.1282051282,0.0512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590839736315,1.18167947263,0.0,1.77251920894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18167947263,0.0,0.0,0.0,1.18167947263,0.0
alsoba_coin.c,alsoba,0.800592300099,0.799599198397,0.051724137931,2.68965517241,0.0,0.0172413793103,0.0,0.0,15.1896551724,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56111682432,1.12223364864,0.0,1.12223364864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12223364864,0.0,0.0,0.0,1.12223364864,0.0
alsoba_dig.c,alsoba,0.68498342018,0.75,0.036496350365,1.13868613139,0.00729927007299,0.0802919708029,0.0,0.0,11.9270072993,0.0948905109489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528225637266,1.5846769118,0.0,2.11290254907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05645127453,0.0,0.0,0.0,1.05645127453,0.0
alsoba_fractile.c,alsoba,0.882587859425,0.881085395052,0.0576923076923,3.0,0.0,0.0,0.0,0.0,22.2115384615,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528225637266,1.5846769118,0.0,1.5846769118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05645127453,0.0,0.0,0.0,1.05645127453,0.0
alsoba_house.c,alsoba,0.805871212121,0.816779170685,0.0677966101695,2.64406779661,0.0,0.0,0.0,0.0,15.593220339,0.101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552722078122,1.10544415624,0.0,2.21088831249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552722078122,0.0,0.0,0.0,0.0,0.0,0.0,1.10544415624,0.0,0.0,0.0,1.10544415624,0.0
alsoba_last.c,alsoba,0.811122770199,0.808262711864,0.0363636363636,2.83636363636,0.0,0.0,0.0,0.0,15.2727272727,0.0727272727273,0.0,0.0,0.0,1.66302769527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332605539053,0.665211078107,0.0,0.99781661716,0.99781661716,0.0,0.332605539053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332605539053,0.0,0.665211078107,0.0,0.0,0.0,0.665211078107,0.0
alsoba_monk.c,alsoba,0.78855721393,0.780821917808,0.0786516853933,1.75280898876,0.0,0.0,0.0,0.0,15.3707865169,0.0674157303371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686693328446,1.03003999267,0.0,2.74677331378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686693328446,0.0,0.0,0.0,0.686693328446,0.0
alsoba_ovat.c,alsoba,0.817401960784,0.825,0.0434782608696,3.39130434783,0.0,0.0,0.0,0.0,15.6304347826,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565572392326,1.13114478465,0.0,2.82786196163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13114478465,0.0,0.0,0.0,1.13114478465,0.0
alsoba_pegman.c,alsoba,0.766123054114,0.773916292975,0.0692307692308,1.2,0.0,0.0,0.0307692307692,0.0,17.6230769231,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7737557055,0.532126711651,0.0,1.0642534233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354751141101,0.0,0.0,0.0,0.354751141101,0.0
alsoba_perp.c,alsoba,0.735759493671,0.772316950853,0.0379746835443,0.987341772152,0.0,0.0,0.0189873417722,0.0,16.3607594937,0.0759493670886,0.0,0.0,0.0,1.21846279147,0.152307848934,0.456923546801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609231395735,0.456923546801,0.0,0.456923546801,0.0,0.152307848934,0.152307848934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304615697867,0.0,0.0,0.0,0.304615697867,0.0
